hill_DensityBasedClustering4minfeature.OBJECTID,hill_DensityBasedClustering4minfeature.SOURCE_ID,cluster,hill_DensityBasedClustering4minfeature.PROB,hill_DensityBasedClustering4minfeature.OUTLIER,hill_DensityBasedClustering4minfeature.EXEMPLAR,hill_DensityBasedClustering4minfeature.STABILITY,hill_DensityBasedClustering4minfeature.COLOR_ID,hill.FID,Suffix,Placename,State,Lat,Long
2588,2587,49,1,0,1,0.004526017,6,2587,hill,Hidden Hill,TX,33.1123431,-97.0619543
2590,2589,58,0.819201689,0.180798311,0,0.007172924,1,2589,hill,Liberty Hill,TX,33.2262295,-94.9002117
2593,2592,58,1,0,1,0.007172924,1,2592,hill,Pinehill,TX,32.1046071,-94.605207
2598,2597,36,1,0,1,0.012082949,2,2597,hill,Prairie Hill,TX,30.2488239,-96.3771874
2599,2598,49,0.883280319,0.116719681,0,0.004526017,6,2598,hill,Red Hill,TX,32.0965408,-97.3369584
2602,2601,49,1,0,1,0.004526017,6,2601,hill,Rockhill,TX,33.2040063,-96.8024993
2605,2604,49,1,0.083355817,0,0.004526017,6,2604,hill,Rose Hill,TX,32.8531813,-96.5861031
2606,2605,36,1,0,1,0.012082949,2,2605,hill,Sandy Hill,TX,30.2779895,-96.325797
2608,2607,58,1,0,1,0.007172924,1,2607,hill,Spring Hill,TX,33.008458,-94.9002114
2609,2608,36,0.993345413,0.006654587,0,0.012082949,2,2608,hill,Union Hill,TX,30.2029928,-96.6135837
2610,2609,58,1,0,1,0.007172924,1,2609,hill,Union Hill,TX,32.8142987,-94.9804937
2612,2611,50,1,0,1,0.005148917,8,2611,hill,Big Hill,TX,31.4676721,-96.6735949
2617,2616,58,1,0,1,0.007172924,1,2616,hill,Chalk Hill,TX,32.3529317,-94.6510411
2619,2618,36,0.711868636,0.288131364,0,0.012082949,2,2618,hill,Flower Hill,TX,29.9652225,-97.1316535
2620,2619,36,0.774296053,0.225703947,0,0.012082949,2,2619,hill,Gay Hill,TX,29.8866155,-96.760533
2621,2620,57,0.473997494,0.526002506,0,0.032798371,3,2620,hill,Gospel Hill,TX,30.8290781,-95.3552184
2624,2623,35,0.954912267,0.045087733,0,0.003054577,1,2623,hill,Liberty Hill,TX,30.6738075,-97.1433242
2625,2624,58,1,0,1,0.007172924,1,2624,hill,Oak Hill,TX,32.2740451,-94.6949318
2627,2626,35,0.772604052,0.227395948,0,0.003054577,1,2626,hill,Pleasant Hill,TX,30.5299262,-97.0702651
2628,2627,50,1,0,1,0.005148917,8,2627,hill,Red Hill,TX,31.4873945,-96.5130346
2629,2628,36,0.754143871,0.245856129,0,0.012082949,2,2628,hill,Rek Hill,TX,29.9324473,-96.640252
2630,2629,50,0.931956905,0.068043095,0,0.005148917,8,2629,hill,Rocky Hill,TX,31.3476746,-96.948602
2631,2630,50,0.774384767,0.225615233,0,0.005148917,8,2630,hill,Rogers Hill,TX,31.7312735,-97.198895
2634,2633,57,0.322573769,0.677426231,0,0.032798371,3,2633,hill,Snow Hill,TX,30.9938013,-94.8090969
2635,2634,49,1,0,1,0.004526017,6,2634,hill,Spring Hill,TX,33.2990054,-96.9361157
2637,2636,52,1,0,1,0.006601683,2,2636,hill,Spring Hill,TX,33.6089926,-96.0102499
2639,2638,58,0.902568929,0.097431071,0,0.007172924,1,2638,hill,Sterrett Hill,TX,32.289602,-94.3924204
2642,2641,7,0.796060111,0.203939889,0,0.001017314,4,2641,hill,Windy Hill,TX,36.1211452,-102.9596519
2643,2642,35,1,0,1,0.003054577,1,2642,hill,Wuthrich Hill,TX,30.6260307,-97.3605538
2646,2645,50,1,0,1,0.005148917,8,2645,hill,Horn Hill,TX,31.5690583,-96.6335954
2647,2646,57,0.641644416,0.358355584,0,0.032798371,3,2646,hill,Moore Hill,TX,30.6904727,-95.0321583
2648,2647,57,0.964837261,0.035162739,0,0.032798371,3,2647,hill,Snow Hill,TX,30.7065821,-95.2207727
2650,2649,52,1,0,1,0.006601683,2,2649,hill,Bunker Hill,TX,33.8306567,-95.771078
2653,2652,57,1,0,1,0.032798371,3,2652,hill,Laurel Hill,TX,30.6029757,-95.2132723
2654,2653,57,1,0,1,0.032798371,3,2653,hill,Liberty Hill,TX,30.5149244,-95.1435483
2656,2655,57,0.338988644,0.661011356,0,0.032798371,3,2655,hill,Pine Hill,TX,30.6796393,-95.5632774
2657,2656,57,1,0,1,0.032798371,3,2656,hill,Rose Hill,TX,30.5813105,-95.0938254
2658,2657,57,1,0,1,0.032798371,3,2657,hill,Spring Hill,TX,30.5810322,-95.2124389
2662,2661,49,1,0,1,0.004526017,6,2661,hill,Pecan Hill,TX,32.4865278,-96.7858299
2665,2664,52,1,0,1,0.006601683,2,2664,hill,Forest Hill,TX,33.6514922,-95.8169103
2666,2665,59,1,0,1,0.014960492,7,2665,hill,Winter Hill,TX,31.6598998,-94.8232685
2670,2669,49,0.914971076,0.085028924,0,0.004526017,6,2669,hill,Snow Hill,TX,33.2559473,-96.3841492
2671,2670,49,1,0,1,0.004526017,6,2670,hill,Mayhill,TX,33.2042859,-97.0844554
2672,2671,52,1,0,1,0.006601683,2,2671,hill,Forest Hill,TX,33.6512144,-95.8180214
2674,2673,59,1,0,1,0.014960492,7,2673,hill,Pleasant Hill,TX,31.7773973,-94.6418766
2675,2674,58,1,0,1,0.007172924,1,2674,hill,Sand Hill,TX,32.7718021,-94.8404899
2676,2675,58,1,0,1,0.007172924,1,2675,hill,Church Hill,TX,32.1909927,-94.6652088
2677,2676,58,1,0,1,0.007172924,1,2676,hill,Snow Hill,TX,32.7748583,-94.7654875
2680,2679,57,0.716437654,0.283562346,0,0.032798371,3,2679,hill,Darby Hill,TX,30.7721352,-95.2013279
2688,2687,8,1,0,1,0.098718404,8,2687,hill,Foothill,UT,40.7430021,-111.8341009
2691,2690,9,0.611917652,0.388082348,0,0.062330388,5,2690,hill,Cherry Hill,UT,41.1096661,-112.0146648
2692,2691,8,0.289542468,0.710457532,0,0.098718404,8,2691,hill,Willow Creek Hill,UT,40.5963372,-111.7985434
2693,2692,8,0.343413437,0.656586563,0,0.098718404,8,2692,hill,Willow Hill,UT,40.618559,-111.8449338
2694,2693,9,0.611917652,0.388082348,0,0.062330388,5,2693,hill,Iliff College Hill,UT,41.2077218,-111.9502187
2695,2694,9,0.522734749,0.477265251,0,0.062330388,5,2694,hill,Nob Hill,UT,41.2218883,-111.9354963
2696,2695,9,0.379653102,0.620346898,0,0.062330388,5,2695,hill,Rosehill,UT,41.2871651,-112.0799424
2697,2696,9,1,0,1,0.062330388,5,2696,hill,Chapel Hill,UT,41.0943883,-111.9429965
2698,2697,9,1,0,1,0.062330388,5,2697,hill,Oak Hill,UT,41.0841105,-111.9168848
2699,2698,9,1,0,1,0.062330388,5,2698,hill,Hob Hill,UT,41.0416106,-111.9160514
2700,2699,9,1,0,1,0.062330388,5,2699,hill,Calder Hill,UT,41.0246661,-111.9257739
2701,2700,8,1,0,1,0.098718404,8,2700,hill,Bonneville on the Hill,UT,40.7732795,-111.8468795
2702,2701,8,1,0,1,0.098718404,8,2701,hill,Capitol Hill,UT,40.7843904,-111.8674358
2703,2702,8,1,0,1,0.098718404,8,2702,hill,Nobhill,UT,40.7791127,-111.8721581
2707,2706,119,1,0,1,0.0440922,5,2706,hill,Gold Hill,VA,37.6234795,-78.3702797
2709,2708,72,1,0,1,0.006809367,8,2708,hill,South Hill,VA,36.726532,-78.1288857
2710,2709,154,1,0,1,0.00568513,8,2709,hill,Bunker Hill,VA,37.2751423,-79.5528094
2711,2710,155,0.040751477,0.959248523,0,0.276309644,7,2710,hill,Cedar Hill,VA,36.8501384,-79.3130782
2712,2711,143,0.585929423,0.414070577,0,0.027487881,3,2711,hill,Copper Hill,VA,37.0818022,-80.1342066
2713,2712,154,1,0,1,0.00568513,8,2712,hill,Diamond Hill,VA,37.1918081,-79.6875327
2714,2713,155,0.042166043,0.957833957,0,0.276309644,7,2713,hill,Diamond Hill,VA,37.2009773,-79.0450189
2715,2714,152,0.968299753,0.031700247,0,0.000941824,5,2714,hill,Flint Hill,VA,36.7954163,-79.4941946
2717,2716,138,1,0,1,0.002975336,7,2716,hill,Liberty Hill,VA,36.8309606,-80.6972924
2718,2717,191,0.821928264,0.178071736,0,0.025222158,1,2717,hill,Lime Hill,VA,36.648993,-82.2473591
2719,2718,138,0.900264703,0.099735297,0,0.002975336,7,2718,hill,Red Hill,VA,36.7462426,-80.6486823
2721,2720,210,1,0,1,0.006809878,7,2720,hill,Rock Hill,VA,39.0659402,-77.8283283
2722,2721,184,1,0,1,0,3,2721,hill,Round Hill,VA,38.5598456,-78.1580555
2730,2729,122,0.387910577,0.612089423,0,0.087814925,3,2729,hill,Ampt Hill,VA,37.4518145,-77.4447058
2731,2730,231,1,0,1,0.028899682,5,2730,hill,Barcroft Hill,VA,38.8406681,-77.1702583
2732,2731,131,1,0,1,0.009354685,4,2731,hill,Bowers Hill,VA,36.7868155,-76.4127226
2733,2732,231,0.747671471,0.252328529,0,0.028899682,5,2732,hill,Brook Hill,VA,38.8115019,-77.204704
2734,2733,155,0.040937279,0.959062721,0,0.276309644,7,2733,hill,Buffalo Hill,VA,37.6129193,-79.0166905
2737,2736,231,0.905934036,0.094065964,0,0.028899682,5,2736,hill,Chestnut Hill,VA,38.832057,-77.2297045
2740,2739,122,0.319894648,0.680105352,0,0.087814925,3,2739,hill,Drouin Hill,VA,37.5834799,-77.6111003
2741,2740,119,0.366777029,0.633222971,0,0.0440922,5,2740,hill,Elk Hill,VA,37.7176452,-78.0874993
2742,2741,122,0.222040266,0.777959734,0,0.087814925,3,2741,hill,Fair Hill,VA,37.3954257,-77.3297015
2744,2743,119,1,0,1,0.0440922,5,2743,hill,Gravel Hill,VA,37.584036,-78.374723
2745,2744,122,0.365256705,0.634743295,0,0.087814925,3,2744,hill,Gravel Hill,VA,37.5365359,-77.5147081
2747,2746,111,1,0,1,0.11945435,4,2746,hill,Oak Hill,VA,38.0051401,-78.5230684
2749,2748,138,1,0,1,0.002975336,7,2748,hill,Riverhill,VA,36.756792,-80.9339689
2750,2749,131,1,0,1,0.009354685,4,2749,hill,Shoulders Hill,VA,36.8193155,-76.4688362
2751,2750,119,1,0,1,0.0440922,5,2750,hill,Slate Hill,VA,37.6320903,-78.3869469
2752,2751,155,0.042166043,0.957833957,0,0.276309644,7,2751,hill,Sugar Hill,VA,37.0751424,-78.9166794
2753,2752,155,0.050835451,0.949164549,0,0.276309644,7,2752,hill,Union Hill,VA,37.5581976,-79.0200233
2756,2755,184,1,0,1,0,3,2755,hill,Cresthill,VA,38.767616,-78.0083296
2757,2756,130,0.797062673,0.202937327,0,0.01653864,8,2756,hill,Edgehill,VA,37.4129185,-76.5188393
2758,2757,131,0.783804595,0.216195405,0,0.009354685,4,2757,hill,Factory Hill,VA,36.5615412,-76.8582926
2759,2758,155,0.038375067,0.961624933,0,0.276309644,7,2758,hill,Fancy Hill,VA,37.6679165,-79.1266943
2760,2759,184,1,0,1,0,3,2759,hill,Flint Hill,VA,38.7628945,-78.0999983
2763,2762,110,1,0,1,0.018927637,2,2762,hill,Laurel Hill,VA,38.1909649,-78.9619714
2764,2763,154,1,0,1,0.00568513,8,2763,hill,Otter Hill,VA,37.2579216,-79.4478066
2766,2765,138,1,0,1,0.002975336,7,2765,hill,Red Hill,VA,36.9209552,-80.8475755
2767,2766,119,1,0,1,0.0440922,5,2766,hill,Union Hill,VA,37.5379265,-78.3291651
2768,2767,110,0.953480274,0.046519726,0,0.018927637,2,2767,hill,Arbor Hill,VA,38.0998537,-79.1525311
2769,2768,231,0.915663221,0.084336779,0,0.028899682,5,2768,hill,Balls Hill,VA,38.9412219,-77.194147
2771,2770,130,1,0,1,0.01653864,8,2770,hill,Carriage Hill,VA,37.1193131,-76.5366185
2772,2771,183,0.828840317,0.171159683,0,0.013859313,6,2771,hill,Cedar Hill,VA,36.6642545,-83.2415662
2775,2774,231,1,0,1,0.028899682,5,2774,hill,Churchill,VA,38.9012226,-77.1677579
2776,2775,155,0.040751477,0.959248523,0,0.276309644,7,2775,hill,Coles Hill,VA,36.8756944,-79.300578
2778,2777,155,0.042166043,0.957833957,0,0.276309644,7,2777,hill,Crystal Hill,VA,36.8556946,-78.9088996
2780,2779,231,1,0,1,0.028899682,5,2779,hill,Falls Hill,VA,38.892056,-77.2008143
2781,2780,154,1,0,1,0.00568513,8,2780,hill,Flint Hill,VA,37.2579193,-79.6372551
2782,2781,155,0.189313057,0.810686943,0,0.276309644,7,2781,hill,Forest Hill,VA,37.4159752,-79.2036368
2783,2782,155,0.239624225,0.760375775,0,0.276309644,7,2782,hill,Fort Hill,VA,37.3862537,-79.1830801
2784,2783,130,0.608989114,0.391010886,0,0.01653864,8,2783,hill,Fox Hill,VA,37.080978,-76.2954973
2785,2784,155,0.03958807,0.96041193,0,0.276309644,7,2784,hill,Green Hill,VA,37.0618079,-79.0725178
2786,2785,231,1,0,1,0.028899682,5,2785,hill,Halls Hill,VA,38.8976116,-77.1285902
2787,2786,212,0.731434592,0.268565408,0,0.07153329,2,2786,hill,Independent Hill,VA,38.6359523,-77.4377636
2788,2787,131,0.756915361,0.243084639,0,0.009354685,4,2787,hill,Knob Hill,VA,36.8145925,-76.2104931
2789,2788,138,1,0,1,0.002975336,7,2788,hill,Locust Hill,VA,36.9584536,-80.9150789
2795,2794,155,0.655372869,0.344627131,0,0.276309644,7,2794,hill,White Rock Hill,VA,37.4031982,-79.1394683
2797,2796,110,0.953480274,0.046519726,0,0.018927637,2,2796,hill,Spring Hill,VA,38.2562401,-79.0525302
2798,2797,122,0.140563881,0.859436119,0,0.087814925,3,2797,hill,Walnut Hill,VA,37.2004278,-77.3919259
2799,2798,131,1,0,1,0.009354685,4,2798,hill,South Hill,VA,36.7940371,-76.2749398
2801,2800,152,1,0,1,0.000941824,5,2800,hill,Berry Hill,VA,36.553194,-79.6130855
2803,2802,122,0.486647566,0.513352434,0,0.087814925,3,2802,hill,Brook Hill,VA,37.605701,-77.4441497
2806,2805,122,1,0,1,0.087814925,3,2805,hill,Church Hill,VA,37.5376464,-77.4085931
2807,2806,110,1,0,1,0.018927637,2,2806,hill,Dogwood Hill,VA,38.1412429,-79.0761404
2809,2808,130,0.604041354,0.395958646,0,0.01653864,8,2808,hill,Locust Hill,VA,37.5993058,-76.5110615
2811,2810,122,1,0,1,0.087814925,3,2810,hill,Oak Hill,VA,37.5629237,-77.3991482
2812,2811,110,1,0,1,0.018927637,2,2811,hill,Oak Hill,VA,38.0509696,-78.923913
2813,2812,122,0.279489252,0.720510748,0,0.087814925,3,2812,hill,Pine Hill,VA,37.6484773,-77.3222012
2814,2813,184,1,0,1,0,3,2813,hill,Rose Hill,VA,38.7165073,-78.1252767
2815,2814,183,1,0,1,0.013859313,6,2814,hill,Rose Hill,VA,36.6717532,-83.3674054
2816,2815,210,1,0,1,0.006809878,7,2815,hill,Round Hill,VA,39.1326051,-77.7686051
2818,2817,130,0.563713953,0.436286047,0,0.01653864,8,2817,hill,Snow Hill,VA,37.5398665,-76.7499601
2821,2820,155,0.040751477,0.959248523,0,0.276309644,7,2820,hill,Vernon Hill,VA,36.7565256,-79.1027935
2822,2821,110,1,0,1,0.018927637,2,2821,hill,White Hill,VA,38.0434679,-79.0628052
2823,2822,183,1,0,1,0.013859313,6,2822,hill,Wilson Hill,VA,36.6403652,-83.2826789
2824,2823,152,1,0,1,0.000941824,5,2823,hill,Oak Hill,VA,36.5545828,-79.596696
2826,2825,122,0.170959507,0.829040493,0,0.087814925,3,2825,hill,Beacon Hill,VA,37.7145898,-77.7766601
2827,2826,122,0.307051749,0.692948251,0,0.087814925,3,2826,hill,Edgehill,VA,37.6112579,-77.7205484
2828,2827,122,0.256765947,0.743234053,0,0.087814925,3,2827,hill,Monacan Hill,VA,37.6084799,-77.684436
2829,2828,143,1,0,1,0.027487881,3,2828,hill,Carriage Hill,VA,37.210685,-80.3947717
2830,2829,143,1,0,1,0.027487881,3,2829,hill,Den Hill,VA,37.1556869,-80.3131014
2831,2830,143,1,0,1,0.027487881,3,2830,hill,Knob Hill,VA,37.2301292,-80.3986608
2832,2831,143,1,0,1,0.027487881,3,2831,hill,Mockingbird Hill,VA,37.1187405,-80.4158836
2833,2832,155,0.03793234,0.96206766,0,0.276309644,7,2832,hill,Forest Hill,VA,37.1237541,-79.3019684
2834,2833,111,0.436008655,0.563991345,0,0.11945435,4,2833,hill,Rose Hill,VA,37.9923625,-78.4186209
2835,2834,111,0.53444674,0.46555326,0,0.11945435,4,2834,hill,Clover Hill,VA,38.1168025,-78.4833451
2836,2835,111,1,0,1,0.11945435,4,2835,hill,Liberty Hill,VA,38.0340279,-78.5327911
2837,2836,111,0.546461899,0.453538101,0,0.11945435,4,2836,hill,Little Clover Hill,VA,38.1145803,-78.4789006
2838,2837,111,0.578768741,0.421231259,0,0.11945435,4,2837,hill,Meriwether Hill,VA,38.0606933,-78.5933489
2839,2838,111,1,0,1,0.11945435,4,2838,hill,Nob Hill,VA,38.0204173,-78.525013
2840,2839,111,0.385539767,0.614460233,0,0.11945435,4,2839,hill,Peacock Hill,VA,38.0376385,-78.642795
2841,2840,111,0.975503702,0.024496298,0,0.11945435,4,2840,hill,Squire Hill,VA,38.0751374,-78.4705669
2842,2841,111,1,0,1,0.11945435,4,2841,hill,Vinegar Hill,VA,38.0309725,-78.4869562
2843,2842,210,1,0,1,0.006809878,7,2842,hill,Fisher Hill,VA,39.0542737,-77.9524963
2844,2843,210,1,0,1,0.006809878,7,2843,hill,Top Hill,VA,39.0909394,-77.9099959
2846,2845,122,0.139664844,0.860335156,0,0.087814925,3,2845,hill,Oakhill,VA,37.1934836,-77.4558173
2847,2846,144,0.571630094,0.428369906,0,0.167873422,6,2846,hill,Evans Hill,VA,37.2945793,-80.0433734
2848,2847,144,0.44629303,0.55370697,0,0.167873422,6,2847,hill,Boxley Hill,VA,37.3279132,-79.9567061
2849,2848,144,1,0,1,0.167873422,6,2848,hill,Castle Hill,VA,37.2306928,-79.998371
2850,2849,144,1,0,1,0.167873422,6,2849,hill,Crest Hill,VA,37.2381923,-80.0197604
2851,2850,144,0.783612259,0.216387741,0,0.167873422,6,2850,hill,Eton Hill,VA,37.2256926,-80.0080934
2852,2851,144,0.367628451,0.632371549,0,0.167873422,6,2851,hill,Green Hill,VA,37.2759677,-80.0986519
2853,2852,144,0.679302333,0.320697667,0,0.167873422,6,2852,hill,Hickory Hill,VA,37.2515249,-80.0478168
2854,2853,144,0.366634429,0.633365571,0,0.167873422,6,2853,hill,Spruce Hill,VA,37.3723552,-80.0322644
2855,2854,144,1,0,1,0.167873422,6,2854,hill,Center Hill,VA,37.2554149,-79.9778156
2856,2855,144,0.786509858,0.213490142,0,0.167873422,6,2855,hill,Chatham Hill,VA,37.300969,-79.9875392
2857,2856,144,0.803958625,0.196041375,0,0.167873422,6,2856,hill,Cherry Hill,VA,37.2759694,-80.0067054
2858,2857,144,1,0,1,0.167873422,6,2857,hill,Edgehill,VA,37.2348597,-79.9680929
2859,2858,144,0.793748158,0.206251842,0,0.167873422,6,2858,hill,Oak Hill,VA,37.2548595,-79.965871
2860,2859,144,0.758919225,0.241080775,0,0.167873422,6,2859,hill,Sanford Hill,VA,37.2981916,-79.9705944
2861,2860,131,0.907443755,0.092556245,0,0.009354685,4,2860,hill,Maple Hill,VA,36.7112613,-76.6588429
2862,2861,131,1,0,1,0.009354685,4,2861,hill,Pleasant Hill,VA,36.7165389,-76.5818953
2866,2865,210,0.895949911,0.104050089,0,0.006809878,7,2865,hill,Rock Hill,VA,38.9092786,-77.7747163
2868,2867,210,0.898836601,0.101163399,0,0.006809878,7,2867,hill,Flint Hill,VA,39.0695514,-77.7399939
2869,2868,122,0.253071727,0.746928273,0,0.087814925,3,2868,hill,Chestnut Hill,VA,37.4590372,-77.5872113
2870,2869,155,0.618019675,0.381980325,0,0.276309644,7,2869,hill,Daniels Hill,VA,37.4234756,-79.1469689
2871,2870,155,1,0,1,0.276309644,7,2870,hill,Diamond Hill,VA,37.4056982,-79.1453019
2872,2871,155,0.12608909,0.87391091,0,0.276309644,7,2871,hill,Maple Hill,VA,37.3826424,-79.2222477
2873,2872,155,1,0,1,0.276309644,7,2872,hill,College Hill,VA,37.4093091,-79.1525244
2874,2873,155,1,0,1,0.276309644,7,2873,hill,Federal Hill,VA,37.4120868,-79.1469687
2875,2874,155,1,0,1,0.276309644,7,2874,hill,Garland Hill,VA,37.4170867,-79.1539134
2877,2876,212,1,0,1,0.07153329,2,2876,hill,Bloom Hill,VA,38.7201166,-77.4822106
2878,2877,212,1,0,1,0.07153329,2,2877,hill,Clover Hill,VA,38.6973399,-77.5452669
2879,2878,212,1,0,1,0.07153329,2,2878,hill,Locust Hill,VA,38.6537299,-77.4910983
2880,2879,212,1,0,1,0.07153329,2,2879,hill,Windy Hill,VA,38.6751181,-77.4858208
2882,2881,130,1,0,1,0.01653864,8,2881,hill,Victory Hill,VA,37.2520879,-76.4696715
2883,2882,130,1,0,1,0.01653864,8,2882,hill,Hickory Hill,VA,37.2293115,-76.5246736
2884,2883,122,1,0,1,0.087814925,3,2883,hill,Church Hill,VA,37.5348687,-77.4219269
2885,2884,122,1,0,1,0.087814925,3,2884,hill,Chestnut Hill,VA,37.562646,-77.4219268
2889,2888,122,0.26115183,0.73884817,0,0.087814925,3,2888,hill,Benthill,VA,37.6879212,-77.3399797
2890,2889,130,1,0,1,0.01653864,8,2889,hill,Edgehill,VA,37.1927778,-76.4988889
2891,2890,130,0.563941864,0.436058136,0,0.01653864,8,2890,hill,Springhill,VA,37.2808333,-76.7833333
2897,2896,122,0.597915068,0.402084932,0,0.087814925,3,2896,hill,Marion Hill,VA,37.502747,-77.403894
2899,2898,43,1,0,1,0.000885957,1,2898,hill,Cream Hill,VT,43.9314477,-73.3398418
2902,2901,42,0.275556315,0.724443685,0,0.04160155,6,2901,hill,Thetford Hill,VT,43.819514,-72.2287017
2905,2904,43,1,0,1,0.000885957,1,2904,hill,Weybridge Hill,VT,44.0383915,-73.2131745
2906,2905,43,0.946161947,0.053838053,0,0.000885957,1,2905,hill,Braintree Hill,VT,43.9695091,-72.6884394
2908,2907,43,1,0,1,0.000885957,1,2907,hill,Prospect Hill,VT,43.6570118,-72.9737184
2909,2908,42,0.297091964,0.702908036,0,0.04160155,6,2908,hill,Baptist Hill,VT,44.4420028,-71.7239775
2910,2909,42,0.276906323,0.723093677,0,0.04160155,6,2909,hill,Pumpkin Hill,VT,44.4228354,-72.0770409
2911,2910,43,1,0,1,0.000885957,1,2910,hill,Sugarwood Hill,VT,43.665345,-72.9856632
2915,2914,14,1,0,1,0.042932725,2,2914,hill,Clyde Hill,WA,47.6317656,-122.2179015
2916,2915,14,1,0,1,0.042932725,2,2915,hill,Finn Hill,WA,47.7173206,-122.2273471
2917,2916,14,1,0,1,0.042932725,2,2916,hill,Rose Hill,WA,47.6759323,-122.1690126
2918,2917,14,0.733811787,0.266188213,0,0.042932725,2,2917,hill,Hollywood Hill,WA,47.737321,-122.1273464
2919,2918,14,0.642238048,0.357761952,0,0.042932725,2,2918,hill,Benson Hill,WA,47.4420446,-122.1909539
2920,2919,14,0.642238048,0.357761952,0,0.042932725,2,2919,hill,East Hill,WA,47.3862114,-122.2003979
2921,2920,13,1,0,1,0.003734106,1,2920,hill,Bunker Hill,WA,46.2023325,-123.1387306
2922,2921,14,0.194618486,0.805381514,0,0.042932725,2,2921,hill,Chain Hill,WA,46.880377,-122.8456877
2923,2922,13,0.716738872,0.283261128,0,0.003734106,1,2922,hill,Michigan Hill,WA,46.7778784,-123.100417
2924,2923,14,0.267103995,0.732896005,0,0.042932725,2,2923,hill,Swede Hill,WA,47.3531523,-122.6190202
2925,2924,13,1,0,1,0.003734106,1,2924,hill,Beacon Hill,WA,46.175112,-122.9220565
2926,2925,14,0.771589436,0.228410564,0,0.042932725,2,2925,hill,Beacon Hill,WA,47.5775987,-122.3098475
2927,2926,14,1,0,1,0.042932725,2,2926,hill,Capitol Hill,WA,47.6234317,-122.3195706
2928,2927,14,0.761264759,0.238735241,0,0.042932725,2,2927,hill,Crown Hill,WA,47.6945421,-122.3754068
2929,2928,14,0.388668021,0.611331979,0,0.042932725,2,2928,hill,Fern Hill,WA,47.1809325,-122.433456
2930,2929,13,0.882435201,0.117564799,0,0.003734106,1,2929,hill,Pleasant Hill,WA,46.2253898,-122.8940015
2931,2930,14,0.771589436,0.228410564,0,0.042932725,2,2930,hill,Sunset Hill,WA,47.6756532,-122.3984629
2932,2931,14,0.399583991,0.600416009,0,0.042932725,2,2931,hill,Fobes Hill,WA,47.9489861,-122.1198534
2936,2935,14,0.330529475,0.669470525,0,0.042932725,2,2935,hill,Pleasant Hill,WA,47.615379,-121.9095619
2940,2939,14,0.600983939,0.399016061,0,0.042932725,2,2939,hill,Lea Hill,WA,47.3262117,-122.1815078
2941,2940,14,0.642238048,0.357761952,0,0.042932725,2,2940,hill,North Hill,WA,47.419266,-122.323457
2942,2941,14,0.400619008,0.599380992,0,0.042932725,2,2941,hill,South Hill,WA,47.1412122,-122.2701183
2943,2942,14,0.585271022,0.414728978,0,0.042932725,2,2942,hill,Seattle Hill,WA,47.87977,-122.164073
2954,2953,20,0.629698537,0.370301463,0,0.005272898,1,2953,hill,Harmony Hill,WI,43.2097048,-90.7115157
2956,2955,91,0.909722715,0.090277285,0,0.00574717,6,2955,hill,Beech Hill,WV,38.7648054,-82.0026394
2960,2959,93,1,0,1,0.01260344,1,2959,hill,Oak Hill,WV,37.9723339,-81.1487136
2961,2960,94,0.993227022,0.006772978,0,0.009786791,5,2960,hill,Pleasant Hill,WV,39.187021,-81.5915146
2964,2963,93,0.732980206,0.267019794,0,0.01260344,1,2963,hill,Cotton Hill,WV,38.1134422,-81.144827
2967,2966,94,0.857283138,0.142716862,0,0.009786791,5,2966,hill,Pew Hill,WV,39.1823013,-81.1440015
2970,2969,148,1,0,1,0.044024092,4,2969,hill,Bertha Hill,WV,39.6645252,-79.9922862
2971,2970,94,0.662893909,0.337106091,0,0.009786791,5,2970,hill,Bowers Hill,WV,38.7928661,-81.3078969
2972,2971,148,1,0,1,0.044024092,4,2971,hill,Brewer Hill,WV,39.6536922,-79.9895087
2976,2975,93,0.60640848,0.39359152,0,0.01260344,1,2975,hill,Crown Hill,WV,38.2001041,-81.4137256
2977,2976,93,1,0,1,0.01260344,1,2976,hill,Dry Hill,WV,37.8151135,-81.2198242
2978,2977,93,1,0,1,0.01260344,1,2977,hill,East Oak Hill,WV,37.9937226,-81.1323245
2979,2978,93,0.60640848,0.39359152,0,0.01260344,1,2978,hill,Fort Hill,WV,38.3528747,-81.6537352
2980,2979,83,1,0,1,6.23E-05,4,2979,hill,Friars Hill,WV,38.014286,-80.4392456
